age,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,day_of_the_year,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,contact_cellular,contact_unknown
0.5,0.0,1.0,0,1.0,0,0,0.2,0.04081632653061224,0.0,0,0.5,0.5710306406685237,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,1,0,0.6,0.02040816326530612,0.0,0,0.5,0.3955431754874652,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,0.5,0,0.3333333333333333,1,0,0.8,0.02040816326530612,0.3876146788990826,1,0.0,0.2757660167130919,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,1.0,1.0,0,1.0,1,0,0.8,0.0,0.0,0,0.5,0.40668523676880225,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.3333333333333333,1,0,0.4,0.0,0.0,0,0.5,0.3426183844011142,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,0.0,1.0,0,1.0,0,0,0.8,0.02040816326530612,0.0,0,0.5,0.49025069637883006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,0,0,0.2,0.0,0.0,0,0.5,0.4596100278551532,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,0.0,1.0,0,0.3333333333333333,1,0,0.0,0.04081632653061224,0.19495412844036697,2,0.0,0.3342618384401114,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,0.0,1,0,0.0,0.02040816326530612,0.0,0,0.5,0.40947075208913647,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0,0.0,0,1,0.0,0.0,0.0,0,0.5,0.31754874651810583,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,1.0,1,0,0.0,0.0,0.0,0,0.5,0.883008356545961,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,0.5,0,0.0,0,0,0.4,0.0,0.0,0,0.5,0.3816155988857939,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0,0.6666666666666666,1,0,0.0,0.0,0.0,0,0.5,0.5487465181058496,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.0,0,0.0,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.6100278551532033,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,0.6666666666666666,0,0,0.8,0.02040816326530612,0.0,0,0.5,0.6963788300835655,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.0,0,0,0.8,0.0,0.0,0,0.5,0.6044568245125348,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5,1.0,1.0,0,1.0,0,0,0.2,0.04081632653061224,0.0,0,0.5,0.45125348189415043,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,0.0,0.5,0,0.3333333333333333,0,0,1.0,0.04081632653061224,0.0,0,0.5,0.35097493036211697,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5,1.0,0.5,0,1.0,1,1,0.6,0.0,0.0,0,0.5,0.8022284122562674,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,1.0,0,0.3333333333333333,1,0,1.0,0.04081632653061224,0.3165137614678899,4,0.0,0.3565459610027855,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.3333333333333333,1,0,0.2,0.04081632653061224,0.0,0,0.5,0.4596100278551532,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,1.0,0.25,0,0.0,1,1,0.4,0.0,0.3944954128440367,2,0.0,0.3342618384401114,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.0,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.362116991643454,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,1.0,1,0,1.0,0.0,0.0,0,0.5,0.3732590529247911,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.5,0,0.3333333333333333,1,1,0.0,0.0,0.2121559633027523,7,0.0,0.06128133704735376,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.3333333333333333,1,0,0.6,0.04081632653061224,0.0,0,0.5,0.4011142061281337,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,0.0,1,0,0.2,0.04081632653061224,0.0,0,0.5,0.5682451253481894,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.0,1.0,0.25,1,0.0,0,1,0.4,0.0,0.0,0,0.5,0.883008356545961,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,0,1,0.2,0.0,0.0,0,0.5,0.5153203342618384,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.6666666666666666,1,0,0.0,0.10204081632653061,0.0,0,0.5,0.5654596100278552,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0,1.0,1,0,0.8,0.04081632653061224,0.0,0,0.5,0.35376044568245124,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.5,0,0.3333333333333333,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.8746518105849582,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,0,0.6666666666666666,0,0,0.0,0.0,0.0,0,0.5,0.0584958217270195,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.5,0,0.6666666666666666,0,0,0.4,0.0,0.10550458715596331,2,0.0,0.8189415041782729,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,0,0.2,0.0,0.0,0,0.5,0.362116991643454,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0,0.6666666666666666,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.362116991643454,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1.0,0.5,0,0.3333333333333333,1,1,0.8,0.08163265306122448,0.0,0,0.5,0.5292479108635098,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,0,1,0.2,0.0,0.0,0,0.5,0.42896935933147634,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5,0.0,0.5,0,0.0,0,0,1.0,0.02040816326530612,0.0,0,0.5,0.6323119777158774,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,0.25,0,1.0,1,0,0.0,0.04081632653061224,0.0,0,0.5,0.35097493036211697,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,1.0,0,0,0.4,0.02040816326530612,0.15022935779816513,2,0.0,0.22284122562674094,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,1.0,1,1,0.8,0.02040816326530612,0.0,0,0.5,0.8802228412256268,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,0.0,0.5,0,0.0,0,0,1.0,0.0,0.0,0,0.5,0.883008356545961,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.5,1.0,0,0.0,1,0,0.2,0.04081632653061224,0.0,0,0.5,0.4373259052924791,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,0.5,1.0,0,1.0,1,0,0.6,0.0,0.21100917431192662,1,0.0,0.8746518105849582,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,1,0,0.4,0.02040816326530612,0.39908256880733944,1,0.0,0.3398328690807799,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,1.0,0,0.6666666666666666,0,0,0.6,0.04081632653061224,0.0,0,0.5,0.3286908077994429,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,0,0,0.4,0.0,0.0,0,0.5,0.35376044568245124,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.5,1,0.0,1,0,1.0,0.12244897959183673,0.0,0,0.5,0.41225626740947074,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1.0,0,0.6666666666666666,1,0,0.0,0.0,0.41743119266055045,2,0.0,0.3370473537604457,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.6666666666666666,1,0,0.2,0.061224489795918366,0.4208715596330275,2,0.0,0.3342618384401114,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,1.0,1,0,0.8,0.0,0.0,0,0.5,0.28969359331476324,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,0.5,1.0,0,0.3333333333333333,1,0,0.6,0.16326530612244897,0.0,0,0.5,0.5543175487465181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.0,1,1,0.8,0.02040816326530612,0.0,0,0.5,0.39275766016713093,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.5,0,0.0,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.415041782729805,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1.0,0.25,0,0.6666666666666666,0,0,1.0,0.04081632653061224,0.0,0,0.5,0.8857938718662952,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0,0.6666666666666666,1,0,0.4,0.42857142857142855,0.0,0,0.5,0.6462395543175488,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.3333333333333333,0,0,0.6,0.0,0.0,0,0.5,0.42896935933147634,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.0,1.0,0.5,0,1.0,1,0,0.8,0.0,0.0,0,0.5,0.3593314763231198,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,1.0,0,1.0,0,0,1.0,0.04081632653061224,0.0,0,0.5,0.883008356545961,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1.0,1.0,0,0.6666666666666666,0,0,0.8,0.0,0.07454128440366972,2,1.0,0.5877437325905293,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.3333333333333333,1,1,0.6,0.0,0.0,0,0.5,0.33147632311977715,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.0,1.0,0.5,0,1.0,0,0,0.6,0.12244897959183673,0.0,0,0.5,0.6267409470752089,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,0.5,0,0.3333333333333333,1,0,0.8,0.0,0.0,0,0.5,0.3955431754874652,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,1.0,1.0,0,1.0,0,0,1.0,0.04081632653061224,0.0,0,0.5,0.6239554317548747,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,0.5,0,0.3333333333333333,1,1,0.2,0.0,0.0,0,0.5,0.8774373259052924,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,0.5,0,1.0,1,0,0.4,0.0,0.2098623853211009,1,1.0,0.28969359331476324,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.0,0,0,0.2,0.0,0.0,0,0.5,0.4568245125348189,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.5,1.0,1.0,0,1.0,1,0,1.0,0.0,0.0,0,0.5,0.31754874651810583,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1.0,1.0,0.5,0,1.0,0,0,0.2,0.02040816326530612,0.2098623853211009,1,0.0,0.3064066852367688,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.3333333333333333,1,0,0.0,0.061224489795918366,0.0,0,0.5,0.36768802228412256,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.0,0,0,0.6,0.0,0.0,0,0.5,0.5376044568245125,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,1.0,0,0.6666666666666666,0,0,0.8,0.0,0.22477064220183487,1,1.0,0.958217270194986,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.0,0.5,0,0.6666666666666666,0,0,1.0,0.0,0.0,0,0.5,0.0807799442896936,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,0.25,0,0.3333333333333333,1,0,0.6,0.08163265306122448,0.0,0,0.5,0.40947075208913647,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.5,0,0.3333333333333333,1,1,0.2,0.02040816326530612,0.0,0,0.5,0.37604456824512533,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.5,1.0,0.5,1,0.0,1,0,0.6,0.02040816326530612,0.0,0,0.5,0.3565459610027855,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.0,0.5,0,0.6666666666666666,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.37604456824512533,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,0.5,1.0,0,0.6666666666666666,1,1,0.6,0.04081632653061224,0.0,0,0.5,0.43454038997214484,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,0.3333333333333333,1,1,0.2,0.0,0.0,0,0.5,0.5069637883008357,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,0.0,1,0,0.2,0.12244897959183673,0.0,0,0.5,0.38997214484679665,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,1.0,0.25,0,0.0,0,0,0.2,0.0,0.10550458715596331,1,1.0,0.17827298050139276,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.6666666666666666,1,0,1.0,0.0,0.1731651376146789,1,0.0,0.2785515320334262,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.25,0,0.3333333333333333,1,0,0.4,0.0,0.0,0,0.5,0.5905292479108635,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,0.5,0.5,0,0.3333333333333333,1,0,0.4,0.0,0.19610091743119265,5,0.0,0.3398328690807799,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.3333333333333333,0,0,1.0,0.24489795918367346,0.0,0,0.5,0.5264623955431755,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.6666666666666666,0,0,0.0,0.02040816326530612,0.2029816513761468,1,1.0,0.31754874651810583,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,1,0,0.4,0.0,0.0,0,0.5,0.3398328690807799,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,0.0,0,0,0.0,0.02040816326530612,0.30619266055045874,2,0.0,0.06128133704735376,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.5,0.5,0,0.0,1,0,1.0,0.0,0.19954128440366972,1,0.0,0.34818941504178275,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.3333333333333333,1,0,0.0,0.0,0.0,0,0.5,0.35376044568245124,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.5,0.5,0,0.6666666666666666,1,0,0.6,0.04081632653061224,0.0,0,0.5,0.3593314763231198,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.6666666666666666,1,0,0.2,0.14285714285714285,0.0,0,0.5,0.4373259052924791,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.5,0.5,0,1.0,1,0,0.6,0.08163265306122448,0.0,0,0.5,0.37604456824512533,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1.0,0.25,0,1.0,0,0,0.2,0.0,0.0,0,0.5,0.7966573816155988,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.0,1.0,0.5,0,0.3333333333333333,0,0,0.0,0.0,0.0,0,0.5,0.5515320334261838,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,0,0,0.0,0.10204081632653061,0.0,0,0.5,0.6434540389972145,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,1.0,0.5,0,0.0,1,0,0.8,0.0,0.0,0,0.5,0.5459610027855153,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,1.0,0,0,0.8,0.02040816326530612,0.10894495412844037,2,1.0,0.6713091922005571,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.6666666666666666,0,0,0.0,0.02040816326530612,0.0,0,0.5,0.596100278551532,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,0.5,0,0.6666666666666666,1,0,1.0,0.0,0.0,0,0.5,0.3565459610027855,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,0.0,1.0,0,0.6666666666666666,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.883008356545961,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0,0.6666666666666666,0,0,0.6,0.1836734693877551,0.0,0,0.5,0.6350974930362117,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,0.5,0,1.0,0,0,0.8,0.04081632653061224,0.0,0,0.5,0.883008356545961,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,1.0,0,0.6666666666666666,0,0,0.4,0.061224489795918366,0.0,0,0.5,0.6323119777158774,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.6666666666666666,1,0,0.6,0.0,0.0,0,0.5,0.34818941504178275,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,1.0,1,0,0.4,0.02040816326530612,0.13073394495412843,3,0.0,0.8885793871866295,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,1,0.2,0.0,0.0,0,0.5,0.36768802228412256,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,1.0,0,0.6666666666666666,1,1,0.4,0.02040816326530612,0.0,0,0.5,0.3342618384401114,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.0,0.5,0,0.0,1,0,0.6,0.0,0.0,0,0.5,0.33147632311977715,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,1.0,0,0,0.8,0.04081632653061224,0.0,0,0.5,0.42896935933147634,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1.0,0.5,0,0.6666666666666666,1,0,0.2,0.04081632653061224,0.37844036697247707,7,0.0,0.28969359331476324,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,1.0,0,0.3333333333333333,0,0,0.2,0.061224489795918366,0.0,0,0.5,0.6267409470752089,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,1.0,1,1,0.6,0.02040816326530612,0.2809633027522936,3,0.0,0.06128133704735376,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,0.5,0,0.0,0,0,0.4,0.02040816326530612,0.0,0,0.5,0.3426183844011142,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,1.0,0,0.6666666666666666,0,0,0.0,0.0,0.0,0,0.5,0.45403899721448465,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0,0.6666666666666666,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.5933147632311978,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.3333333333333333,1,0,0.0,0.24489795918367346,0.0,0,0.5,0.37604456824512533,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,1.0,0,0.0,1,0,0.6,0.04081632653061224,0.0,0,0.5,0.8802228412256268,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.6666666666666666,1,0,0.0,0.0,0.0,0,0.5,0.3342618384401114,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,0.5,0,1.0,0,0,0.2,0.0,0.0,0,0.5,0.43454038997214484,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,0.5,0,0.0,0,1,0.8,0.0,0.0,0,0.5,0.4986072423398329,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,1.0,1,0.0,1,0,0.8,0.02040816326530612,0.30619266055045874,6,0.0,0.34818941504178275,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.0,1,0,0.2,0.061224489795918366,0.0,0,0.5,0.34818941504178275,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0,0.6666666666666666,1,0,0.4,0.0,0.0,0,0.5,0.3593314763231198,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0.5,0,1.0,0,0,0.8,0.02040816326530612,0.0,0,0.5,0.29526462395543174,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,0,1,0.0,0.12244897959183673,0.0,0,0.5,0.5097493036211699,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,1.0,1.0,0,0.3333333333333333,1,0,0.8,0.0,0.19495412844036697,2,0.0,0.3342618384401114,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,1,0,0.2,0.0,0.0,0,0.5,0.38997214484679665,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1.0,1.0,0,0.6666666666666666,0,0,0.4,0.04081632653061224,0.0,0,0.5,0.07520891364902507,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,0,0.0,0.02040816326530612,0.0,0,0.5,0.5738161559888579,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.0,1,0,0.8,0.02040816326530612,0.42660550458715596,1,0.0,0.36768802228412256,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,1.0,1,0,1.0,0.061224489795918366,0.0,0,0.5,0.34818941504178275,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.0,1.0,0,0.3333333333333333,1,0,0.2,0.04081632653061224,0.0,0,0.5,0.5097493036211699,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,0.0,0,0,1.0,0.0,0.0,0,0.5,0.584958217270195,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,1.0,0,1.0,0,0,0.6,0.0,0.12041284403669725,1,1.0,0.6072423398328691,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,0.5,0,0.3333333333333333,0,0,0.0,0.16326530612244897,0.0,0,0.5,0.5459610027855153,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,1.0,0,1.0,0,0,0.6,0.0,0.0,0,0.5,0.8774373259052924,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.25,0,0.3333333333333333,1,0,0.4,0.0,0.0,0,0.5,0.06128133704735376,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,1.0,0,0.0,0,0,0.2,0.20408163265306123,0.0,0,0.5,0.3732590529247911,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,0.5,0.5,0,0.6666666666666666,1,1,1.0,0.0,0.0,0,0.5,0.3593314763231198,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0.25,0,0.6666666666666666,1,0,0.0,0.02040816326530612,0.0,0,0.5,0.3593314763231198,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.5,0.5,0,1.0,0,0,0.8,0.02040816326530612,0.0,0,0.5,0.2395543175487465,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,0,0,0.8,0.0,0.0,0,0.5,0.31754874651810583,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,0.5,0,0.0,1,1,0.4,0.0,0.21100917431192662,1,0.0,0.8857938718662952,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5,0.5,0.5,0,0.6666666666666666,1,0,1.0,0.061224489795918366,0.22018348623853212,4,0.0,0.8885793871866295,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.3333333333333333,0,0,0.2,0.04081632653061224,0.0,0,0.5,0.649025069637883,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,0,1.0,0.061224489795918366,0.0,0,0.5,0.38997214484679665,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5,1.0,1.0,0,0.6666666666666666,0,0,0.6,0.0,0.0,0,0.5,0.40947075208913647,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5,1.0,1.0,0,0.6666666666666666,0,0,0.4,0.02040816326530612,0.0,0,0.5,0.39275766016713093,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.38997214484679665,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,0.5,0.5,0,0.0,1,0,0.2,0.14285714285714285,0.0,0,0.5,0.40947075208913647,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1.0,0,0.0,0,1,0.8,0.02040816326530612,0.0,0,0.5,0.5682451253481894,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.5,0.0,0.5,0,1.0,1,0,0.2,0.0,0.0,0,0.5,0.40947075208913647,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,0.6666666666666666,0,0,0.2,0.0,0.0,0,0.5,0.42896935933147634,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,1.0,1.0,0,0.6666666666666666,0,1,0.6,0.0,0.0,0,0.5,0.07242339832869081,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,1.0,0,0,0.0,0.04081632653061224,0.0,0,0.5,0.5738161559888579,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,1.0,0.5,0,0.0,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.5654596100278552,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.5,0.5,0,1.0,1,0,0.0,0.12244897959183673,0.12958715596330275,4,0.25,0.8857938718662952,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.0,1.0,0.5,0,0.3333333333333333,0,0,0.2,0.0,0.0,0,0.5,0.6211699164345403,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,1.0,0,0,0.8,0.10204081632653061,0.0,0,0.5,0.44846796657381616,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0,0.6666666666666666,0,0,0.2,0.0,0.0,0,0.5,0.6016713091922006,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0.5,0.5,0,0.0,0,0,0.8,0.02040816326530612,0.0,0,0.5,0.584958217270195,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0,1.0,1.0,0,1.0,0,0,0.6,0.02040816326530612,0.0,0,0.5,0.8857938718662952,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.3333333333333333,1,0,0.0,0.0,0.0,0,0.5,0.3955431754874652,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,0.5,0.5,0,0.3333333333333333,0,1,0.6,0.04081632653061224,0.0,0,0.5,0.6044568245125348,0,0,0,0,0,1,0,0,0,0,0,0,1,0
